416;940GZZLUKSX;King's Cross St. Pancras Underground Station;51.530668;-0.12319;940GZZLUCWL;Chigwell Underground Station;51.617923;0.075051
417;910GWMBY;Wembley Central Rail Station;51.552331;-0.296433;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828
418;910GCRPNDPK;Carpenders Park Rail Station;51.628351;-0.385942;910GHGHI;Highbury & Islington Rail Station;51.546183;-0.103758
419;940GZZLUICK;Ickenham Underground Station;51.561989;-0.441991;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604
420;940GZZLUTCR;Tottenham Court Road Underground Station;51.516431;-0.130406;940GZZLUHWC;Hounslow Central Underground Station;51.471299;-0.366581
421;910GKENSLG;Kensal Green Rail Station;51.530546;-0.225086;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222
422;940GZZLUUPY;Upney Underground Station;51.538376;0.101541;910GWDGRNPK;Woodgrange Park Rail Station;51.549269;0.044433
423;940GZZLUSWK;Southwark Underground Station;51.50398;-0.104935;940GZZLUACT;Acton Town Underground Station;51.503062;-0.280462
424;910GLYTNSHR;Leytonstone High Road Rail Station;51.56356;0.008425;940GZZLURSM;Ruislip Manor Underground Station;51.5732;-0.412963
425;910GCNNB;Canonbury Rail Station;51.548738;-0.092185;940GZZLUKEN;Kenton Underground Station;51.581763;-0.316911
426;910GSYDENHM;Sydenham Rail Station;51.42725;-0.054238;940GZZLUASG;Arnos Grove Underground Station;51.616454;-0.133058
427;940GZZLUGPK;Green Park Underground Station;51.506951;-0.142783;910GEMRSPKH;Emerson Park Rail Station;51.568648;0.220128
428;940GZZLUSKS;South Kensington Underground Station;51.494098;-0.174135;940GZZLUCYD;Chorleywood Underground Station;51.654359;-0.518453
429;940GZZLUOXC;Oxford Circus Underground Station;51.515228;-0.141899;940GZZLUHPC;Hyde Park Corner Underground Station;51.503039;-0.152438
430;940GZZLULGT;Lancaster Gate Underground Station;51.511727;-0.175491;910GWHHRTLA;White Hart Lane Rail Station;51.605044;-0.070907
431;940GZZLUNHT;Northolt Underground Station;51.548242;-0.368702;940GZZDLPUD;Pudding Mill Lane DLR Station;51.534307;-0.012747
432;940GZZLUWSM;Westminster Underground Station;51.501324;-0.124857;940GZZLUDOH;Dollis Hill Underground Station;51.551961;-0.239066
433;940GZZLUTMP;Temple Underground Station;51.51101;-0.114256;940GZZLUWKA;Warwick Avenue Underground Station;51.523268;-0.18378
434;940GZZLUGTH;Gants Hill Underground Station;51.57655;0.066195;940GZZDLLCA;London City Airport DLR Station;51.503419;0.048749
435;940GZZLUMSH;Mansion House Underground Station;51.512122;-0.094004;940GZZLUALD;Aldgate Underground Station;51.514251;-0.075683
436;940GZZLUKSL;Kensal Green Underground Station;51.530544;-0.225014;940GZZLUSFB;Stamford Brook Underground Station;51.494921;-0.245703
437;940GZZLUWOF;Woodford Underground Station;51.606906;0.03398;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423
438;940GZZLUTNG;Turnham Green Underground Station;51.495152;-0.254554;910GLONFLDS;London Fields Rail Station;51.541158;-0.057747
439;940GZZLUWRP;West Ruislip Underground Station;51.569686;-0.437875;940GZZLUWSP;Westbourne Park Underground Station;51.521115;-0.201063
440;910GKENSLG;Kensal Green Rail Station;51.530546;-0.225086;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
441;940GZZLUNHA;North Harrow Underground Station;51.58487;-0.36241;940GZZLUWSP;Westbourne Park Underground Station;51.521115;-0.201063
442;940GZZDLGAL;Gallions Reach DLR Station;51.508945;0.071565;940GZZLUNDN;Neasden Underground Station;51.553992;-0.249836
443;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317;940GZZLUBOS;Boston Manor Underground Station;51.495639;-0.324941
444;940GZZLUHSN;Harlesden Underground Station;51.536316;-0.257882;910GBRBY;Brondesbury Rail Station;51.545171;-0.202306
445;940GZZLUTMP;Temple Underground Station;51.51101;-0.114256;940GZZLUNFD;Northfields Underground Station;51.499324;-0.31472
446;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825;940GZZDLSTD;Stratford DLR Station;51.541763;-0.003279
447;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813;940GZZLUBLG;Bethnal Green Underground Station;51.527227;-0.0555
448;940GZZLUSEA;South Ealing Underground Station;51.501008;-0.307425;940GZZLUQWY;Queensway Underground Station;51.510316;-0.187149
449;910GCLPHHS;Clapham High Street Rail Station;51.465484;-0.132518;940GZZLUAMS;Amersham Underground Station;51.674127;-0.607708
450;940GZZLULGN;Loughton Underground Station;51.641451;0.055486;910GEDMNGRN;Edmonton Green Rail Station;51.624936;-0.061106
451;910GACTNCTL;Acton Central Rail Station;51.508721;-0.26297;940GZZLUWSM;Westminster Underground Station;51.501324;-0.124857
452;940GZZLUCGN;Covent Garden Underground Station;51.513098;-0.124431;940GZZDLCUS;Custom House (for ExCel) DLR Station;51.50972;0.026708
453;940GZZLUDOH;Dollis Hill Underground Station;51.551961;-0.239066;940GZZLUSPU;St. Paul's Underground Station;51.51494;-0.097562
454;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;940GZZLUEAC;Elephant & Castle Underground Station;51.49454;-0.100601
455;940GZZLUPLW;Plaistow Underground Station;51.531345;0.01746;940GZZLUWSD;Wanstead Underground Station;51.575507;0.028537
456;940GZZLUHBN;Holborn Underground Station;51.517585;-0.12047;910GPCKHMQD;Queens Road Peckham Rail Station;51.47357;-0.057307
457;940GZZLUWTA;West Acton Underground Station;51.518006;-0.28098;940GZZLUHCH;Hornchurch Underground Station;51.554098;0.219131
458;940GZZLUCYF;Canary Wharf Underground Station;51.503492;-0.018239;940GZZLUNHT;Northolt Underground Station;51.548242;-0.368702
459;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531;940GZZLURMD;Richmond Underground Station;51.463241;-0.301337
460;940GZZLUSKW;Stockwell Underground Station;51.472188;-0.122639;910GQPRK;Queens Park (London) Rail Station;51.533972;-0.204983
461;910GSTJMSST;St James Street (London) Rail Station;51.580987;-0.032911;940GZZDLGAL;Gallions Reach DLR Station;51.508945;0.071565
462;940GZZLUGTR;Gloucester Road Underground Station;51.494321;-0.182655;940GZZDLPUD;Pudding Mill Lane DLR Station;51.534307;-0.012747
463;940GZZLULYS;Leytonstone Underground Station;51.56833;0.008202;910GCROUCHH;Crouch Hill Rail Station;51.571308;-0.117144
464;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693;940GZZLUADE;Aldgate East Underground Station;51.515042;-0.072378
465;940GZZLUWOF;Woodford Underground Station;51.606906;0.03398;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813
466;940GZZLUSFB;Stamford Brook Underground Station;51.494921;-0.245703;910GWBRMPTN;West Brompton Rail Station;51.487065;-0.19559
467;940GZZLURSG;Ruislip Gardens Underground Station;51.560742;-0.410699;910GBUSHEY;Bushey Rail Station;51.645582;-0.384752
468;910GBTHNLGR;Bethnal Green Rail Station;51.523922;-0.059562;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242
469;940GZZLUMVL;Maida Vale Underground Station;51.529782;-0.185756;910GQPRK;Queens Park (London) Rail Station;51.533972;-0.204983
470;940GZZLUKSL;Kensal Green Underground Station;51.530544;-0.225014;910GHACKNYW;Hackney Wick Rail Station;51.543416;-0.024912
471;910GKENR;Kensal Rise Rail Station;51.534559;-0.219955;910GWLTWCEN;Walthamstow Central Rail Station;51.582925;-0.019807
472;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423;940GZZLUEAN;East Acton Underground Station;51.516616;-0.247248
473;940GZZLUGFD;Greenford Underground Station;51.54243;-0.346052;940GZZLUHWC;Hounslow Central Underground Station;51.471299;-0.366581
474;940GZZLULVT;Liverpool Street Underground Station;51.517377;-0.083176;940GZZLUDGE;Dagenham East Underground Station;51.544101;0.166029
475;910GSKENTON;South Kenton Rail Station;51.570221;-0.308463;910GLEYTNMR;Leyton Midland Road Rail Station;51.569731;-0.008042
476;910GHARLSDN;Harlesden Rail Station;51.536295;-0.257667;940GZZLUHCH;Hornchurch Underground Station;51.554098;0.219131
477;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423;940GZZLUNHT;Northolt Underground Station;51.548242;-0.368702
478;940GZZDLSTL;Star Lane DLR Station;51.520791;0.004164;910GENFLDTN;Enfield Town Rail Station;51.652034;-0.079321
479;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961
480;940GZZLUWRR;Warren Street Underground Station;51.524956;-0.138317;940GZZLUCGT;Canning Town Underground Station;51.513588;0.00833
481;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719;940GZZLUVXL;Vauxhall Underground Station;51.485747;-0.1242
482;940GZZLUFBY;Fulham Broadway Underground Station;51.480084;-0.195419;910GSBURY;Southbury Rail Station;51.648713;-0.05243
483;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389;940GZZLUNDN;Neasden Underground Station;51.553992;-0.249836
484;940GZZLUCAL;Chalfont & Latimer Underground Station;51.667985;-0.560682;940GZZLUKEN;Kenton Underground Station;51.581763;-0.316911
485;910GROMFORD;Romford Rail Station;51.574835;0.183251;940GZZLUFLP;Fairlop Underground Station;51.595625;0.091015
486;910GWATFDJ;Watford Junction Rail Station;51.663908;-0.395928;940GZZLUHSN;Harlesden Underground Station;51.536316;-0.257882
487;940GZZLUHWE;Hounslow East Underground Station;51.473217;-0.356476;910GDALSKLD;Dalston Kingsland Rail Station;51.548154;-0.075695
488;940GZZLUWOF;Woodford Underground Station;51.606906;0.03398;940GZZLUWHP;West Hampstead Underground Station;51.546644;-0.191056
489;940GZZLUKBN;Kilburn Underground Station;51.546809;-0.204102;910GSACTON;South Acton Rail Station;51.4997;-0.270157
490;940GZZLUWOG;Wood Green Underground Station;51.597486;-0.109881;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
491;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828;940GZZLUKEN;Kenton Underground Station;51.581763;-0.316911
492;940GZZLUSNB;Snaresbrook Underground Station;51.580684;0.021449;940GZZLURBG;Redbridge Underground Station;51.576249;0.045369
493;940GZZDLCLA;Crossharbour DLR Station;51.495732;-0.014599;940GZZLUSKT;South Kenton Underground Station;51.570238;-0.308433
494;940GZZLUWIG;Willesden Green Underground Station;51.549151;-0.221535;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813
495;940GZZLUBXN;Brixton Underground Station;51.462621;-0.114884;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597
496;940GZZLUQPS;Queen's Park Underground Station;51.534163;-0.204571;910GBLCHSRD;Blackhorse Road Rail Station;51.586612;-0.041228
497;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273;910GRICHMND;Richmond (London) Rail Station;51.463064;-0.301559
498;910GWLSDJHL;Willesden Junction Rail Station;51.532502;-0.244547;910GROMFORD;Romford Rail Station;51.574835;0.183251
499;940GZZLURMD;Richmond Underground Station;51.463241;-0.301337;940GZZLUKNB;Knightsbridge Underground Station;51.501673;-0.160504
500;940GZZLUDBN;Debden Underground Station;51.645394;0.083793;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317
501;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121;940GZZLUECT;Earl's Court Underground Station;51.492067;-0.193376
502;940GZZLUDOH;Dollis Hill Underground Station;51.551961;-0.239066;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273
503;940GZZDLWIQ;West India Quay DLR Station;51.507034;-0.020304;910GFNCHLYR;Finchley Road & Frognal Rail Station;51.550272;-0.183138
504;940GZZLUTCR;Tottenham Court Road Underground Station;51.516431;-0.130406;910GKTON;Kenton Rail Station;51.581809;-0.316981
505;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;940GZZLUHWE;Hounslow East Underground Station;51.473217;-0.356476
506;940GZZLUBKF;Blackfriars Underground Station;51.511586;-0.103654;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813
507;910GRCTRYRD;Rectory Road Rail Station;51.558508;-0.068261;910GSHADWEL;Shadwell Rail Station;51.511288;-0.056928
508;940GZZLUBWT;Bayswater Underground Station;51.512289;-0.187935;940GZZLUOSY;Osterley Underground Station;51.481278;-0.352226
509;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693;910GUPMNSTR;Upminster Rail Station;51.559023;0.250895
510;910GDALSKLD;Dalston Kingsland Rail Station;51.548154;-0.075695;940GZZLUWHP;West Hampstead Underground Station;51.546644;-0.191056
511;940GZZLUSTM;Stanmore Underground Station;51.619838;-0.303267;940GZZLURSP;Ruislip Underground Station;51.571351;-0.421887
512;940GZZDLSOQ;South Quay DLR Station;51.500136;-0.016569;910GCLPHHS;Clapham High Street Rail Station;51.465484;-0.132518
513;940GZZLUHSD;Hammersmith (Dist&Picc Line) Underground Station;51.492304;-0.223619;940GZZLUPNR;Pinner Underground Station;51.5929;-0.381164
514;940GZZLUHNX;Hatton Cross Underground Station;51.466751;-0.423181;940GZZLUWYP;Wembley Park Underground Station;51.563204;-0.279261
515;940GZZLUCGN;Covent Garden Underground Station;51.513098;-0.124431;910GWBRMPTN;West Brompton Rail Station;51.487065;-0.19559
516;940GZZLURSP;Ruislip Underground Station;51.571351;-0.421887;940GZZLUHWY;Holloway Road Underground Station;51.552702;-0.113239
517;940GZZLUICK;Ickenham Underground Station;51.561989;-0.441991;910GWLTHQRD;Walthamstow Queens Road Rail Station;51.581509;-0.023838
518;940GZZLURSQ;Russell Square Underground Station;51.523077;-0.124281;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286
519;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;940GZZLUNKP;Northwick Park Underground Station;51.578488;-0.318057
520;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;940GZZLUFYR;Finchley Road Underground Station;51.54683;-0.179842
521;910GBRBYPK;Brondesbury Park Rail Station;51.540705;-0.210125;910GCNNB;Canonbury Rail Station;51.548738;-0.092185
522;940GZZLULGT;Lancaster Gate Underground Station;51.511727;-0.175491;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828
523;910GSBURY;Southbury Rail Station;51.648713;-0.05243;940GZZDLCUT;Cutty Sark (for Maritime Greenwich) DLR Station;51.481675;-0.010802
524;910GHMPSTDH;Hampstead Heath Rail Station;51.555216;-0.165702;910GCLPHMJ1;Clapham Junction Rail Station;51.46419;-0.170219
525;940GZZLUFBY;Fulham Broadway Underground Station;51.480084;-0.195419;910GWATFDHS;Watford High Street Rail Station;51.652655;-0.391714
526;940GZZLUALD;Aldgate Underground Station;51.514251;-0.075683;940GZZDLWIQ;West India Quay DLR Station;51.507034;-0.020304
527;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423;940GZZLUDGE;Dagenham East Underground Station;51.544101;0.166029
528;910GDALSKLD;Dalston Kingsland Rail Station;51.548154;-0.075695;940GZZLUQWY;Queensway Underground Station;51.510316;-0.187149
529;910GBROCKLY;Brockley Rail Station;51.464652;-0.03753;940GZZLUHOH;Harrow-on-the-Hill Underground Station;51.579202;-0.337226
530;940GZZLUKBN;Kilburn Underground Station;51.546809;-0.204102;940GZZLULBN;Lambeth North Underground Station;51.498812;-0.11231
531;940GZZLUEAN;East Acton Underground Station;51.516616;-0.247248;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828
532;910GFNCHLYR;Finchley Road & Frognal Rail Station;51.550272;-0.183138;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828
533;910GBLCHSRD;Blackhorse Road Rail Station;51.586612;-0.041228;910GSYDENHM;Sydenham Rail Station;51.42725;-0.054238
534;940GZZLUWCY;White City Underground Station;51.511964;-0.224295;940GZZLUPLW;Plaistow Underground Station;51.531345;0.01746
535;910GBHILLPK;Bush Hill Park Rail Station;51.641872;-0.069452;940GZZLUCWR;Canada Water Underground Station;51.497949;-0.049715
536;910GBARKING;Barking Rail Station;51.5395;0.080913;910GCLAPTON;Clapton Rail Station;51.56165;-0.057018
537;940GZZLUBMY;Bermondsey Underground Station;51.497957;-0.063762;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423
538;940GZZLUEUS;Euston Underground Station;51.528004;-0.133781;940GZZLULYN;Leyton Underground Station;51.556595;-0.005515
539;940GZZLUBNK;Bank Underground Station;51.513424;-0.088948;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
540;940GZZLUHPK;Holland Park Underground Station;51.507148;-0.205677;940GZZDLISL;Island Gardens DLR Station;51.487814;-0.010132
541;910GPCKHMQD;Queens Road Peckham Rail Station;51.47357;-0.057307;940GZZLULBN;Lambeth North Underground Station;51.498812;-0.11231
542;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273;940GZZLUBKE;Barkingside Underground Station;51.585695;0.088596
543;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;940GZZLUHPC;Hyde Park Corner Underground Station;51.503039;-0.152438
544;940GZZLUWOF;Woodford Underground Station;51.606906;0.03398;940GZZLURSQ;Russell Square Underground Station;51.523077;-0.124281
545;940GZZLUHNX;Hatton Cross Underground Station;51.466751;-0.423181;940GZZLUKSX;King's Cross St. Pancras Underground Station;51.530668;-0.12319
546;940GZZLUBEC;Becontree Underground Station;51.540336;0.127028;910GKLBRNHR;Kilburn High Road Rail Station;51.537283;-0.192235
547;940GZZLUCWR;Canada Water Underground Station;51.497949;-0.049715;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719
548;940GZZLUCHL;Chancery Lane Underground Station;51.518251;-0.111578;940GZZLUVIC;Victoria Underground Station;51.496363;-0.143098
549;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317;940GZZLUSUT;Sudbury Town Underground Station;51.550821;-0.315746
550;940GZZLUEMB;Embankment Underground Station;51.507062;-0.122662;940GZZLUSRP;South Ruislip Underground Station;51.556859;-0.398904
551;940GZZLURYO;Royal Oak Underground Station;51.519118;-0.188745;940GZZLUNAN;North Acton Underground Station;51.523529;-0.259754
552;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273;940GZZLUEPG;Epping Underground Station;51.693689;0.11378
553;940GZZLUFPK;Finsbury Park Underground Station;51.564164;-0.106819;910GKEWGRDN;Kew Gardens Rail Station;51.477077;-0.285054
554;940GZZLUEPG;Epping Underground Station;51.693689;0.11378;910GWLTHQRD;Walthamstow Queens Road Rail Station;51.581509;-0.023838
555;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828;940GZZLUWPL;Whitechapel Underground Station;51.519522;-0.059965
556;940GZZLUDGE;Dagenham East Underground Station;51.544101;0.166029;910GRTHERHI;Rotherhithe Rail Station;51.500821;-0.052042
557;940GZZLUHSN;Harlesden Underground Station;51.536316;-0.257882;940GZZLUOAK;Oakwood Underground Station;51.647734;-0.132177
558;940GZZLUWIM;Wimbledon Underground Station;51.421209;-0.206571;940GZZDLSTD;Stratford DLR Station;51.541763;-0.003279
559;940GZZLUPAH;Paddington (H&C Line)-Underground;51.518192;-0.178303;910GBLCHSRD;Blackhorse Road Rail Station;51.586612;-0.041228
560;940GZZLUUPM;Upminster Underground Station;51.559068;0.250897;940GZZLUOSY;Osterley Underground Station;51.481278;-0.352226
561;940GZZLURSQ;Russell Square Underground Station;51.523077;-0.124281;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813
562;940GZZLUSTM;Stanmore Underground Station;51.619838;-0.303267;940GZZDLSIT;Stratford International DLR Station;51.545271;-0.00963
563;910GBRBYPK;Brondesbury Park Rail Station;51.540705;-0.210125;940GZZLUKSX;King's Cross St. Pancras Underground Station;51.530668;-0.12319
564;940GZZLUSTM;Stanmore Underground Station;51.619838;-0.303267;910GKENR;Kensal Rise Rail Station;51.534559;-0.219955
565;910GSEVNSIS;Seven Sisters Rail Station;51.582274;-0.075264;940GZZLUEPY;East Putney Underground Station;51.459208;-0.210998
566;940GZZLUPKR;Park Royal Underground Station;51.527129;-0.284341;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121
567;910GSTMFDHL;Stamford Hill Rail Station;51.574474;-0.076676;940GZZLUSWC;Swiss Cottage Underground Station;51.543687;-0.174891
568;910GWHMDSTD;West Hampstead Rail Station;51.547473;-0.191182;940GZZLUOSY;Osterley Underground Station;51.481278;-0.352226
569;940GZZLUCAL;Chalfont & Latimer Underground Station;51.667985;-0.560682;940GZZLURVY;Roding Valley Underground Station;51.617206;0.043657
570;940GZZLUBXN;Brixton Underground Station;51.462621;-0.114884;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531
571;940GZZLUCWL;Chigwell Underground Station;51.617923;0.075051;940GZZLUPRD;Preston Road Underground Station;51.571979;-0.295107
572;940GZZLULGT;Lancaster Gate Underground Station;51.511727;-0.175491;910GHRGYGL;Harringay Green Lanes Rail Station;51.577189;-0.098138
573;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895;940GZZLUASG;Arnos Grove Underground Station;51.616454;-0.133058
574;910GKTON;Kenton Rail Station;51.581809;-0.316981;940GZZLUPSG;Parsons Green Underground Station;51.475281;-0.201168
575;940GZZLUNOW;Northwood Underground Station;51.611052;-0.423818;940GZZLUWWL;Walthamstow Central Underground Station;51.582971;-0.019877
576;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802;910GRCTRYRD;Rectory Road Rail Station;51.558508;-0.068261
577;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;940GZZLUECT;Earl's Court Underground Station;51.492067;-0.193376
578;910GCSEAH;Imperial Wharf Rail Station;51.474953;-0.18282;940GZZDLCGT;Canning Town DLR Station;51.514471;0.00772
579;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813;910GSTJMSST;St James Street (London) Rail Station;51.580987;-0.032911
580;910GNEWXGTE;New Cross Gate Rail Station;51.475132;-0.040392;910GBRBY;Brondesbury Rail Station;51.545171;-0.202306
581;910GFORESTH;Forest Hill Rail Station;51.439282;-0.053151;940GZZLUHR4;Heathrow Terminal 4 Underground Station;51.458527;-0.445762
582;910GSHPDSB;Shepherds Bush Rail Station;51.505289;-0.217652;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234
583;940GZZLUWJN;Willesden Junction Underground Station;51.532264;-0.244282;910GDALS;Dalston Junction Rail Station;51.546121;-0.075131
584;940GZZLUWIM;Wimbledon Underground Station;51.421209;-0.206571;910GEMRSPKH;Emerson Park Rail Station;51.568648;0.220128
585;940GZZLUWPL;Whitechapel Underground Station;51.519522;-0.059965;910GSTMFDHL;Stamford Hill Rail Station;51.574474;-0.076676
586;940GZZLUWIG;Willesden Green Underground Station;51.549151;-0.221535;940GZZLUHLT;Hainault Underground Station;51.603665;0.093493
587;940GZZLUBXN;Brixton Underground Station;51.462621;-0.114884;910GKLBRNHR;Kilburn High Road Rail Station;51.537283;-0.192235
588;940GZZLUHSK;High Street Kensington Underground Station;51.50106;-0.19279;940GZZLUWTA;West Acton Underground Station;51.518006;-0.28098
589;940GZZLUQBY;Queensbury Underground Station;51.594196;-0.286219;940GZZLUFBY;Fulham Broadway Underground Station;51.480084;-0.195419
590;940GZZLUKNB;Knightsbridge Underground Station;51.501673;-0.160504;910GSACTON;South Acton Rail Station;51.4997;-0.270157
591;940GZZDLEIN;East India DLR Station;51.509364;-0.002319;910GRCTRYRD;Rectory Road Rail Station;51.558508;-0.068261
592;940GZZLUBNK;Bank Underground Station;51.513424;-0.088948;910GRCTRYRD;Rectory Road Rail Station;51.558508;-0.068261
593;940GZZLUOAK;Oakwood Underground Station;51.647734;-0.132177;940GZZLUBKH;Buckhurst Hill Underground Station;51.626612;0.046767
594;940GZZLUHWE;Hounslow East Underground Station;51.473217;-0.356476;940GZZLUWPL;Whitechapel Underground Station;51.519522;-0.059965
595;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531;940GZZLURBG;Redbridge Underground Station;51.576249;0.045369
596;940GZZDLBLA;Blackwall DLR Station;51.507995;-0.006961;940GZZDLDEV;Devons Road DLR Station;51.522672;-0.017608
597;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531;910GKEWGRDN;Kew Gardens Rail Station;51.477077;-0.285054
598;940GZZLUMMT;Monument Underground Station;51.510705;-0.085964;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731
599;940GZZLUWTA;West Acton Underground Station;51.518006;-0.28098;910GWBRMPTN;West Brompton Rail Station;51.487065;-0.19559
600;910GWDGRNPK;Woodgrange Park Rail Station;51.549269;0.044433;940GZZDLSIT;Stratford International DLR Station;51.545271;-0.00963
601;940GZZLUWIP;Wimbledon Park Underground Station;51.434575;-0.199717;940GZZLUSBM;Shepherd's Bush Market Underground Station;51.505583;-0.226373
602;940GZZLUASL;Arsenal Underground Station;51.558661;-0.107452;910GANERLEY;Anerley Rail Station;51.412155;-0.06588
603;940GZZLUFYR;Finchley Road Underground Station;51.54683;-0.179842;910GCLDNNRB;Caledonian Road & Barnsbury Rail Station;51.543046;-0.116724
604;940GZZLUSEA;South Ealing Underground Station;51.501008;-0.307425;940GZZDLSTD;Stratford DLR Station;51.541763;-0.003279
605;940GZZLUMYB;Marylebone Underground Station;51.522327;-0.163204;910GROMFORD;Romford Rail Station;51.574835;0.183251
606;910GWBRMPTN;West Brompton Rail Station;51.487065;-0.19559;910GSTJMSST;St James Street (London) Rail Station;51.580987;-0.032911
607;910GQPRK;Queens Park (London) Rail Station;51.533972;-0.204983;940GZZLUPAC;Paddington Underground Station;51.516586;-0.175686
608;940GZZLUWTA;West Acton Underground Station;51.518006;-0.28098;940GZZLUPCC;Piccadilly Circus Underground Station;51.510055;-0.133794
609;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469;940GZZLUWPL;Whitechapel Underground Station;51.519522;-0.059965
610;940GZZDLBNK;Bank DLR Station;51.513237;-0.088509;910GKENOLYM;Kensington (Olympia) Rail Station;51.497903;-0.210362
611;940GZZDLSTD;Stratford DLR Station;51.541763;-0.003279;940GZZLUEAC;Elephant & Castle Underground Station;51.49454;-0.100601
612;910GWATFDHS;Watford High Street Rail Station;51.652655;-0.391714;940GZZLUFPK;Finsbury Park Underground Station;51.564164;-0.106819
613;910GSHMPSTD;South Hampstead Rail Station;51.541438;-0.178875;910GHTCHEND;Hatch End Rail Station;51.609416;-0.368604
614;940GZZLUALD;Aldgate Underground Station;51.514251;-0.075683;940GZZLURMD;Richmond Underground Station;51.463241;-0.301337
615;910GWLTWCEN;Walthamstow Central Rail Station;51.582925;-0.019807;910GWLSDJHL;Willesden Junction Rail Station;51.532502;-0.244547
616;910GHONROPK;Honor Oak Park Rail Station;51.449992;-0.045499;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222
617;910GKLBRNHR;Kilburn High Road Rail Station;51.537283;-0.192235;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719
618;940GZZLUGPS;Great Portland Street Underground Station;51.523845;-0.144258;940GZZLURVP;Ravenscourt Park Underground Station;51.494126;-0.23588
619;940GZZDLSHA;Shadwell DLR Station;51.511697;-0.056637;940GZZLUQBY;Queensbury Underground Station;51.594196;-0.286219
620;940GZZDLELV;Elverson Road DLR Station;51.469077;-0.016721;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234
621;910GTURKYST;Turkey Street Rail Station;51.672637;-0.047209;910GHGHI;Highbury & Islington Rail Station;51.546183;-0.103758
622;940GZZLUBKG;Barking Underground Station;51.539326;0.081064;940GZZLUUPB;Upminster Bridge Underground Station;51.558565;0.235824
623;940GZZLUBLG;Bethnal Green Underground Station;51.527227;-0.0555;910GNWCRELL;New Cross ELL Rail Station;51.476347;-0.032434
